3460,1978,Deathsport,Allan Arkush,Frances Doel,David Carradine, Action
3463,1999,10 Things I Hate About You,Gil Junger,Karen McCullah,Heath Ledger, Comedy
3464,2004,Stateside,Reverge Anselmo,Reverge Anselmo,Jonathan Tucker, Drama
3465,1965,Die Monster Die!,Daniel Haller,Jerry Sohl,Boris Karloff, Mystery
3466,2001,Spy Kids,Robert Rodriguez,Robert Rodriguez,Alexa PenaVega, Action
3467,1990,Shrimp on the Barbie,Michael Gottlieb,Grant Morris,Cheech Marin, Comedy
3469,1955,The Night of the Hunter,Charles Laughton,James Agee,Robert Mitchum, Crime
3470,1978,Big Wednesday,John Milius,John Milius,Jan-Michael Vincent, Drama
3472,2000,You're Invited to Mary-Kate and Ashley's School Dance Party,Steve Purcell,Neil Steinberg,Blake Bashoff, Family
3473,1965,Shakespeare Wallah,James Ivory,Ruth Prawer Jhabvala,Shashi Kapoor, Drama
3475,1999,Batman Beyond: The Movie,Curt Geda,Alan Burnett,Will Friedle, Animation
3478,1993,The Man Without a Face,Mel Gibson,Isabelle Holland,Mel Gibson, Drama
3480,1990,Narrow Margin,Peter Hyams,Peter Hyams,Gene Hackman, Action
3481,1999,Ravenous,Antonia Bird,Ted Griffin,Guy Pearce, Horror
3484,1999,A Texas Funeral,W. Blake Herron,W. Blake Herron,Quinton Jones, Comedy
3489,1981,Time Bandits,Terry Gilliam,Michael Palin,Sean Connery, Adventure
3490,1997,Retroactive,Louis Morneau,Michael Hamilton-Wright,Jim Belushi, Action
3494,1949,The Inspector General,Henry Koster,Philip Rapp,Danny Kaye, Comedy
3495,1993,Batman: Mask of the Phantasm,Eric Radomski,Bob Kane,Kevin Conroy, Animation
3496,1998,Vampires,John Carpenter,John Steakley,James Woods, Action
3504,1986,Demons 2,Lamberto Bava,Dario Argento,David Edwin Knight, Horror
3505,2001,Freddy Got Fingered,Tom Green,Tom Green,Tom Green, Comedy
3506,2002,24 Hour Party People,Michael Winterbottom,Frank Cottrell Boyce,Steve Coogan, Biography
3507,1993,Extreme Justice,Mark L. Lester,Frank Sacks,Lou Diamond Phillips, Action
3510,1996,Hard Eight,Paul Thomas Anderson,Paul Thomas Anderson,Philip Baker Hall, Crime
3513,1963,Lilies of the Field,Ralph Nelson,James Poe,Sidney Poitier, Drama
3515,1991,Jungle Fever,Spike Lee,Spike Lee,Wesley Snipes, Drama
3516,2004,In the Face of Evil: Reagan's War in Word and Deed,Stephen K. Bannon,Stephen K. Bannon,Irene Ziegler, Documentary
3520,2003,The Incredible Mrs. Ritchie,Paul Johansson,Paul Johansson,Gena Rowlands, Drama
3522,2002,City by the Sea,Michael Caton-Jones,Mike McAlary,Robert De Niro, Crime
3525,2001,Replicant,Ringo Lam,Lawrence Riggins,Jean-Claude Van Damme, Action
3526,1981,Halloween II,Rick Rosenthal,John Carpenter,Jamie Lee Curtis, Horror
3530,1962,My Life to Live,Jean-Luc Godard,Marcel Sacotte,Anna Karina, Drama
3532,1993,Undercover Blues,Herbert Ross,Ian Abrams,Kathleen Turner, Comedy
3534,1971,Death in Venice,Luchino Visconti,Thomas Mann,Dirk Bogarde, Drama
3535,1986,9 1/2 Weeks,Adrian Lyne,Elizabeth McNeill,Mickey Rourke, Drama
3538,1988,Beaches,Garry Marshall,Iris Rainer,Bette Midler, Comedy
3541,1981,History of the World: Part 1,Mel Brooks,Mel Brooks,Mel Brooks, Comedy
3542,1996,Beautiful Thing,Hettie Macdonald,Jonathan Harvey,Glen Berry, Comedy
3545,2003,Scourge of Worlds: A Dungeons and Dragons Adventure,Dan Krech,Richard Elliott,Dan Hay, Action
3550,2000,Labyrinth of Flames,Katsuhiko Nishijima,Ken'ichi Kanemaki,Kôichi Tôchika, Animation
3553,1959,The Great St. Louis Bank Robbery,Charles Guggenheim,Richard T. Heffron,Steve McQueen, Crime
3560,1992,The Mambo Kings,Arne Glimcher,Oscar Hijuelos,Armand Assante, Drama
3561,2001,I Spit on Your Corpse,Eric Stanze,Eric Stanze,Emily Haack, Drama
3562,1962,No Man Is an Island,Richard Goldstone,Richard Goldstone,Jeffrey Hunter, Drama
3567,2004,Starship Troopers 2: Hero of the Federation,Phil Tippett,Edward Neumeier,Billy Brown, Action
3568,1985,Come and See,Elem Klimov,Ales Adamovich,Aleksey Kravchenko, Drama
3569,1964,Hush...Hush,Robert Aldrich,Henry Farrell,Bette Davis, Crime
3570,2003,Scooby-Doo and the Monster of Mexico,Scott Jeralds,Douglas Wood,Casey Kasem, Animation
3571,1999,200 Cigarettes,Risa Bramon Garcia,Shana Larsen,Ben Affleck, Comedy
3572,2001,Aftermath: The Remnants of War,Daniel Sekulich,Allen J. Abel,John Jarvis, Documentary
3573,1993,Cop and a Half,Henry Winkler,Arne Olsen,Burt Reynolds, Comedy
3575,2005,The Worst Horror Movie Ever Made,Bill Zebub,Bill Zebub,Elephant Boy, Comedy
3576,1991,Salmonberries,Percy Adlon,Percy Adlon,Rosel Zech, Drama
3579,2003,2 Fast 2 Furious,John Singleton,Gary Scott Thompson,Paul Walker, Action
3581,1999,Cradle Will Rock,Tim Robbins,Tim Robbins,Hank Azaria, Drama
3582,1941,How Green Was My Valley,John Ford,Philip Dunne,Walter Pidgeon, Drama
3583,1994,Exit to Eden,Garry Marshall,Anne Rice,Dana Delany, Comedy
3584,1984,A Private Function,Malcolm Mowbray,Alan Bennett,Michael Palin, Comedy
3585,2002,Dead or Alive Final,Takashi Miike,Hitoshi Ishikawa,Shô Aikawa, Comedy
3588,1967,Zatoichi the Outlaw,Satsuo Yamamoto,Koji Matsumoto,Shintarô Katsu, Action
3590,1963,Jason and the Argonauts,Don Chaffey,Jan Read,Todd Armstrong, Action
3593,1988,My Neighbor Totoro,Hayao Miyazaki,Hayao Miyazaki,Hitoshi Takagi, Animation
3598,1972,The Seduction of Mimi,Lina Wertmüller,Lina Wertmüller,Giancarlo Giannini, Comedy
3599,1971,Walkabout,Nicolas Roeg,Edward Bond,Jenny Agutter, Adventure
3601,1958,Kings Go Forth,Delmer Daves,Joe David Brown,Frank Sinatra, Action
3610,1992,Lethal Weapon 3,Richard Donner,Jeffrey Boam,Mel Gibson, Action
3617,1992,Death Becomes Her,Robert Zemeckis,Martin Donovan,Meryl Streep, Comedy
3618,1998,Longest Nite,Tat-Chi Yau,Kam-Yuen Szeto,Ching Wan Lau, Action
3620,1995,Nothing Funny,Marek Koterski,Marek Koterski,Cezary Pazura, Comedy
3622,1993,Barbarians at the Gate,Glenn Jordan,Bryan Burrough,James Garner, Biography
3624,2003,The Last Samurai,Edward Zwick,John Logan,Tom Cruise, Action
3625,1983,Suburbia,Penelope Spheeris,Penelope Spheeris,Chris Pedersen, Drama
3626,2002,25th Hour,Spike Lee,David Benioff,Edward Norton, Drama
3627,2003,The Gin Game,Arvin Brown,D.L. Coburn,Dick Van Dyke, Drama
3637,1996,Ed McBain's 87th Precinct,Bradford May,Evan Hunter,Dale Midkiff, Crime
3638,2003,Bad Boys II,Michael Bay,George Gallo,Will Smith, Action
3640,2003,Inspector Gadget 2,Alex Zamm,Andy Heyward,French Stewart, Action
3647,1987,Death Before Dishonor,Terry Leonard,John Gatliff,Fred Dryer, Action
3649,1965,Von Ryan's Express,Mark Robson,David Westheimer,Frank Sinatra, Action
3650,1983,War Games,John Badham,Lawrence Lasker,Matthew Broderick, Sci-Fi
3651,1972,Bad Company,Wes Craven,Wes Craven,Sandra Peabody, Horror
3654,1985,Fandango,Kevin Reynolds,Kevin Reynolds,Kevin Costner, Comedy
3656,2005,Expo: Magic of the White City,Mark Bussler,Brian Connelly,Claire Litton, Documentary
3659,1968,The Horse in the Gray Flannel Suit,Norman Tokar,Eric Hatch,Dean Jones, Family
3663,2002,Sabrina the Teenage Witch: Friends Forever,Scott Heming,Pamela Pettler,Britt McKillip, Adventure
3664,1981,Montenegro,Dusan Makavejev,Donald Arthur,Susan Anspach, Drama
3665,1999,Power Play,Chris Baugh,Geri Cudia Barger,Shannon Tweed, Drama
3666,2003,Out of the Ashes,Joseph Sargent,Gisella Perl,Christine Lahti, Drama
3667,1986,Shanghai Surprise,Jim Goddard,John Kohn,Sean Penn, Adventure
3670,1992,Encino Man,Les Mayfield,George Zaloom,Sean Astin, Comedy
3672,1985,My Science Project,Jonathan R. Betuel,Jonathan R. Betuel,John Stockwell, Action
3680,1995,Hackers,Iain Softley,Rafael Moreu,Jonny Lee Miller, Comedy
3681,1997,Hav Plenty,Christopher Scott Cherot,Christopher Scott Cherot,Christopher Scott Cherot, Comedy
3682,1998,Dennis the Menace Strikes Again,Charles T. Kanganis,Hank Ketcham,Don Rickles, Family
3684,1964,Goldfinger,Guy Hamilton,Richard Maibaum,Sean Connery, Action
3686,2001,Good Advice,Steve Rash,Daniel Margosis,Charlie Sheen, Comedy
3689,2005,The Amityville Horror,Andrew Douglas,Scott Kosar,Ryan Reynolds, Drama
3690,2003,Roast of Denis Leary: Uncensored,John Fortenberry,David Feldman,Denis Leary, Comedy
3691,1987,Slumber Party Massacre II,Deborah Brock,Deborah Brock,Crystal Bernard, Comedy
3693,1965,Sword of the Beast,Hideo Gosha,Hideo Gosha,Mikijirô Hira, Action
3694,1980,Air Crew,Aleksandr Mitta,Yuli Dunsky,Georgi Zhzhyonov, Action
3696,1998,The Impostors,Stanley Tucci,Stanley Tucci,Oliver Platt, Comedy
3701,1944,The Fighting Seabees,Edward Ludwig,Borden Chase,John Wayne, Drama
3702,2004,Halloweentown High,Mark A.Z. Dippé,Paul Bernbaum,Kimberly J. Brown, Comedy
3707,1993,White Wolves: A Cry in The Wild 2,Catherine Cyran,Catherine Cyran,Matt McCoy, Action
3711,1975,Mother Kusters Goes to Heaven,Rainer Werner Fassbinder,Rainer Werner Fassbinder,Brigitte Mira, Drama
3713,2004,Saw,James Wan,Leigh Whannell,Cary Elwes, Crime
3714,2005,The Ballad of Jack and Rose,Rebecca Miller,Rebecca Miller,Daniel Day-Lewis, Drama
3715,1985,Commando,Mark L. Lester,Jeph Loeb,Arnold Schwarzenegger, Action
3716,1988,The Big Blue,Luc Besson,Luc Besson,Jean-Marc Barr, Adventure
3718,2000,Christina's House,Gavin Wilding,Stuart Allison,Brendan Fehr, Drama
3721,1996,Sacred Silence,Antonio Capuano,Antonio Capuano,Gaetano Amato, Crime
3723,1998,The Quiet Family,Jee-woon Kim,Jee-woon Kim,In-hwan Park, Comedy
3725,1988,The Seventh Sign,Carl Schultz,Clifford Green,Demi Moore, Drama
3728,1993,So I Married an Axe Murderer,Thomas Schlamme,Robbie Fox,Mike Myers, Comedy
3730,1998,Elizabeth,Shekhar Kapur,Michael Hirst,Cate Blanchett, Biography
3731,1999,Sooryavansham,E.V.V. Satyanarayana,Aadesh K. Arjun,Amitabh Bachchan, Action
3734,1999,Gorgeous,Vincent Kok,Jackie Chan,Jackie Chan, Action
3736,1968,The Green Berets,Ray Kellogg,James Lee Barrett,John Wayne, Drama
3737,2003,Gacy,Clive Saunders,Clive Saunders,Mark Holton, Biography
3739,1991,Conagher,Reynaldo Villalobos,Louis L'Amour,Sam Elliott, Western
3743,2000,Boys and Girls,Robert Iscove,Andrew Lowery,Freddie Prinze Jr., Comedy
3749,2002,The Slaughter Rule,Alex Smith,Alex Smith,Ryan Gosling, Drama
3752,1969,Frankenstein Must Be Destroyed,Terence Fisher,Bert Batt,Peter Cushing, Horror
3754,2001,The Navigators,Ken Loach,Rob Dawber,Dean Andrews, Comedy
3756,2002,About Schmidt,Alexander Payne,Louis Begley,Jack Nicholson, Comedy
3758,2000,Cecil B. Demented,John Waters,John Waters,Melanie Griffith, Comedy
3759,2004,Blessed,Simon Fellows,Robert Mearns,Heather Graham, Drama
3764,1989,Triads: The Inside Story,Taylor Wong,Chun-Wai Ko,Yun-Fat Chow, Crime
3765,1980,Used Cars,Robert Zemeckis,Robert Zemeckis,Kurt Russell, Comedy
3768,1997,Playing God,Andy Wilson,Mark Haskell Smith,David Duchovny, Crime
3770,2005,Richard Jeni: A Big Steaming Pile of Me,Steven J. Santos,Richard Jeni,Richard Jeni, Documentary
3772,1999,The Suburbans,Donal Lardner Ward,Donal Lardner Ward,Donal Lardner Ward, Comedy
3773,1942,Saboteur,Alfred Hitchcock,Peter Viertel,Priscilla Lane, Thriller
3774,2000,Sausalito,Andrew Lau Wai-Keung,Sap Sam Chan,Maggie Cheung, Romance
3775,1978,Good Guys Wear Black,Ted Post,Bruce Cohn,Chuck Norris, Action
3778,2003,I'll Be There,Craig Ferguson,Craig Ferguson,Charlotte Church, Comedy
3779,1970,Colossus: The Forbin Project,Joseph Sargent,James Bridges,Eric Braeden, Sci-Fi
3783,1988,Moon Over Parador,Paul Mazursky,Charles G. Booth,Richard Dreyfuss, Comedy
3787,2002,The Dangerous Lives of Altar Boys,Peter Care,Chris Fuhrman,Kieran Culkin, Comedy
3793,2001,Kaaterskill Falls,Josh Apter,Josh Apter,Hilary Howard, Thriller
3795,1976,Mr. Klein,Joseph Losey,Franco Solinas,Alain Delon, Crime
3796,1992,Juice,Ernest R. Dickerson,Ernest R. Dickerson,Omar Epps, Action
3797,1962,L'Eclisse,Michelangelo Antonioni,Michelangelo Antonioni,Monica Vitti, Drama
3798,1973,The Sting,George Roy Hill,David S. Ward,Paul Newman, Comedy
3801,1975,Rooster Cogburn,Stuart Millar,Charles Portis,John Wayne, Adventure
3802,1984,Urusei Yatsura Movie 2: Beautiful Dreamer,Mamoru Oshii,Mamoru Oshii,Fumi Hirano, Animation
3803,1993,Mi Vida Loca (My Crazy Life),Allison Anders,Allison Anders,Angel Aviles, Crime
3804,1983,The Star Chamber,Peter Hyams,Roderick Taylor,Michael Douglas, Crime
3806,1991,Fires Within,Gillian Armstrong,Cynthia Cidre,Jimmy Smits, Drama
3808,1997,Best Men,Tamra Davis,Art Edler Brown,Dean Cain, Action
3809,1986,The Clan of the Cave Bear,Michael Chapman,Jean M. Auel,Daryl Hannah, Adventure
3810,2004,Van Helsing: The London Assignment,Sharon Bridgeman,Garfield Reeves-Stevens,Hugh Jackman, Animation
3812,1993,A Home of Our Own,Tony Bill,Patrick Sheane Duncan,Kathy Bates, Biography
3816,1986,Armed and Dangerous,Mark L. Lester,Brian Grazer,John Candy, Action
3818,2001,Tomie: Rebirth,Takashi Shimizu,Yoshinobu Fujioka,Miki Sakai, Horror
3820,2002,Between Strangers,Edoardo Ponti,Edoardo Ponti,Sophia Loren, Drama
3821,2001,Transfixed,Francis Girod,Francis Girod,Richard Bohringer, Drama
3824,1998,Fear and Loathing in Las Vegas,Terry Gilliam,Hunter S. Thompson,Johnny Depp, Adventure
3825,2002,The Sum of All Fears,Phil Alden Robinson,Tom Clancy,Ben Affleck, Action
3826,1999,Music of the Heart,Wes Craven,Pamela Gray,Meryl Streep, Drama
3828,2004,Ginger Snaps Back: The Beginning,Grant Harvey,Christina Ray,Katharine Isabelle, Drama
3829,2002,Edge of Madness,Anne Wheeler,Alice Munro,Caroline Dhavernas, Drama
3830,1998,Black Dog,Kevin Hooks,William Mickelberry,Patrick Swayze, Action
3832,1993,Raining Stones,Ken Loach,Jim Allen,Bruce Jones, Drama
3833,1939,Dark Victory,Edmund Goulding,Casey Robinson,Bette Davis, Drama
3835,1992,Universal Soldier,Roland Emmerich,Richard Rothstein,Jean-Claude Van Damme, Action
3838,2000,Cardcaptor Sakura: The Movie 2: The Sealed Card,Morio Asaka,Clamp,Sakura Tange, Animation
3840,1982,The Toy,Richard Donner,Francis Veber,Richard Pryor, Comedy
3841,1996,Tenchi the Movie: Tenchi Muyo! In Love,Hiroshi Negishi,Masaki Kajishima,Matt K. Miller, Animation
3843,1993,The Innocent,John Schlesinger,Ian McEwan,Isabella Rossellini, Drama
3844,2003,Midnight Mass,Tony Mandile,Tony Mandile,Julia Cornish, Horror
3845,2005,Desperate Souls,Chad Archibald,Chad Archibald,R. Patrick Williams, Action
3847,1997,Swept from the Sea,Beeban Kidron,Joseph Conrad,Rachel Weisz, Drama
3849,1987,Leonard Part 6,Paul Weiland,Jonathan Reynolds,Bill Cosby, Action
3850,2000,Witchcraft XI: Sisters in Blood,Ron Ford,Ron Ford,Miranda Odell, Horror
3853,1988,Cop,James B. Harris,James Ellroy,James Woods, Crime
3855,1920,Way Down East,D.W. Griffith,Lottie Blair Parker,Lillian Gish, Drama
3859,1991,The Marrying Man,Jerry Rees,Neil Simon,Kim Basinger, Comedy
3860,2003,Bruce Almighty,Tom Shadyac,Steve Koren,Jim Carrey, Comedy
3862,1987,Superman IV: The Quest for Peace,Sidney J. Furie,Jerry Siegel,Christopher Reeve, Action
3864,2005,Batman Begins,Christopher Nolan,Bob Kane,Christian Bale, Action
3865,1991,Suburban Commando,Burt Kennedy,Frank A. Cappello,Hulk Hogan, Action
3868,1934,It's a Gift,Norman Z. McLeod,Jack Cunningham,W.C. Fields, Comedy
3872,1996,Sharpe 10: Sharpe's Siege,Tom Clegg,Bernard Cornwell,Sean Bean, Action
3873,2003,Warrior Queen,Bill Anderson,Andrew Davies,Alex Kingston, Action
3875,2004,The Motorcycle Diaries,Walter Salles,Ernesto 'Che' Guevara,Gael García Bernal, Adventure
3876,2004,Howard Hughes: The Real Aviator,Bill Schwartz,Jean-Pierre Isbouts,Michael Ferreri, Documentary
3877,1996,The Lottery,Daniel Sackheim,Shirley Jackson,Dan Cortese, Drama
3886,1997,Live Flesh,Pedro Almodóvar,Pedro Almodóvar,Liberto Rabal, Drama
3887,1972,Aguirre: The Wrath of God,Werner Herzog,Werner Herzog,Klaus Kinski, Adventure
3890,2004,Confessions of a Teenage Drama Queen,Sara Sugarman,Dyan Sheldon,Lindsay Lohan, Comedy
3893,1996,The People vs. Larry Flynt,Milos Forman,Scott Alexander,Woody Harrelson, Biography
3894,2004,Surviving Christmas,Mike Mitchell,Deborah Kaplan,Ben Affleck, Comedy
3895,1956,The Man Who Never Was,Ronald Neame,Ewen Montagu,Clifton Webb, War
3899,1996,Comrades: Almost a Love Story,Peter Ho-Sun Chan,Ivy Ho,Maggie Cheung, Drama
3900,2000,Amores Perros,Alejandro G. Iñárritu,Guillermo Arriaga,Emilio Echevarría, Drama
3901,1997,Career Girls,Mike Leigh,Mike Leigh,Katrin Cartlidge, Comedy
3903,1994,PCU,Hart Bochner,Adam Leff,Jeremy Piven, Comedy
3905,2001,The Others,Alejandro Amenábar,Alejandro Amenábar,Nicole Kidman, Horror
3907,1998,Madeline,Daisy von Scherler Mayer,Ludwig Bemelmans,Frances McDormand, Comedy
3908,1928,Storm Over Asia,Vsevolod Pudovkin,Osip Brik,I. Inkizhinov, Drama
3910,2003,Powerpuff Girls: 'Twas The Fight Before Christmas,Robert Alvarez,Craig McCracken,Tom Kenny, Animation
3911,1982,Summer Lovers,Randal Kleiser,Randal Kleiser,Peter Gallagher, Comedy
3916,2003,Monster Man,Michael Davis,Michael Davis,Eric Jungmann, Adventure
3917,2004,Garden State,Zach Braff,Zach Braff,Zach Braff, Comedy
3918,1966,La Vie de Chateau,Jean-Paul Rappeneau,Jean-Paul Rappeneau,Catherine Deneuve, Comedy
3919,2004,Shallow Ground,Sheldon Wilson,Sheldon Wilson,Timothy V. Murphy, Horror
3920,1998,I Still Know What You Did Last Summer,Danny Cannon,Lois Duncan,Jennifer Love Hewitt, Horror
3923,1997,Beverly Hills Ninja,Dennis Dugan,Mark Feldberg,Chris Farley, Action
3924,1970,White Sun of the Desert,Vladimir Motyl,Valentin Ezhov,Anatoliy Kuznetsov, Action
3926,2003,Le Divorce,James Ivory,Diane Johnson,Kate Hudson, Drama
3931,1990,A Cry in the Wild,Mark Griffiths,Gary Paulsen,Jared Rushton, Action
3932,1996,Cosmic Voyage: IMAX,Bayley Silleck,Bayley Silleck,Morgan Freeman, Documentary
3934,2002,The Original Latin Kings of Comedy,Jeb Brien,George Lopez,Nayib Estefan, Documentary
3935,1968,Yellow Submarine,George Dunning,Lee Minoff,Paul McCartney, Animation
3936,1999,End of Days,Peter Hyams,Andrew W. Marlowe,Arnold Schwarzenegger, Action
3937,1974,Butley,Harold Pinter,Simon Gray,Alan Bates, Drama
3938,2004,Shrek 2,Andrew Adamson,William Steig,Mike Myers, Animation
3942,1988,Crocodile Dundee 2,John Cornell,Paul Hogan,Paul Hogan, Action
3946,2001,The Center of the World,Wayne Wang,Wayne Wang,Shane Edelman, Drama
3947,2003,Spinning Boris,Roger Spottiswoode,Yuri Zeltser,Jeff Goldblum, Comedy
3951,1997,Meet Wally Sparks,Peter Baldwin,Harry Basil,Rodney Dangerfield, Comedy
3953,1973,Spook Who Sat by the Door,Ivan Dixon,Sam Greenlee,Lawrence Cook, Action
3954,1952,The Quiet Man,John Ford,Frank S. Nugent,John Wayne, Comedy
3955,1959,The Horse Soldiers,John Ford,John Lee Mahin,John Wayne, Adventure
3960,1960,Pollyanna,David Swift,Eleanor H. Porter,Jane Wyman, Comedy
3970,1981,Thief,Michael Mann,Frank Hohimer,James Caan, Action
3971,2003,Koi... Mil Gaya,Rakesh Roshan,Rakesh Roshan,Rekha, Action
3974,1953,Hondo,John Farrow,James Edward Grant,John Wayne, Drama
3978,2003,Hangman's Curse,Rafal Zielinski,Frank Peretti,David Keith, Horror
3981,2003,S21: The Khmer Rouge Killing Machine,Rithy Panh,Rithy Panh,Khieu 'Poev' Ches, Documentary
3984,1959,On the Beach,Stanley Kramer,John Paxton,Gregory Peck, Drama
3986,2001,Life and Debt,Stephanie Black,Jamaica Kincaid,Belinda Becker, Documentary
3987,1939,The Roaring Twenties,Raoul Walsh,Jerry Wald,James Cagney, Action
3988,1998,Wrongfully Accused,Pat Proft,Pat Proft,Leslie Nielsen, Action
3990,1991,One Good Cop,Heywood Gould,Heywood Gould,Michael Keaton, Action
3994,2004,Freeze Frame,John Simpson,John Simpson,Lee Evans, Crime
3995,1995,High Risk (Meltdown),Jing Wong,Domonic Muir,Jet Li, Action
3997,1983,Of Unknown Origin,George P. Cosmatos,Chauncey G. Parker III,Peter Weller, Horror
4003,1999,Deal of a Lifetime,Paul Levine,Katharine R. Sloan,Jennifer Rubin, Comedy
4004,1930,The Blue Angel,Josef von Sternberg,Heinrich Mann,Emil Jannings, Drama
4009,1999,Intimate Betrayal,Dianah Wynter,Donna Hill,Monica Calhoun, Romance
4012,1999,Random Hearts,Sydney Pollack,Warren Adler,Harrison Ford, Drama
4015,2001,The Road to Love,Rémi Lange,Rémi Lange,Karim Tarek, Drama
4017,1994,The Browning Version,Mike Figgis,Terence Rattigan,Albert Finney, Drama
4018,1965,Die! Die! My Darling!,Silvio Narizzano,Richard Matheson,Tallulah Bankhead, Horror
4019,1996,Infinity,Matthew Broderick,Richard Feynman,Matthew Broderick, Biography
4021,2000,The Dead Hate the Living,Dave Parker,Dave Parker,Eric Clawson, Horror
4025,1968,The Private Navy of Sgt. O' Farrell,Frank Tashlin,Robert M. Fresco,Bob Hope, Comedy
4026,1993,Money for Nothing,Ramón Menéndez,Mark Bowden,John Cusack, Comedy
4027,1988,Police Academy 5: Assignment - Miami Beach,Alan Myerson,Neal Israel,Bubba Smith, Comedy
